"log_Gamma","ATT_LB","SE_LB","SE.Boot_LB","ATT_UB","SE_UB","SE.Boot_UB"
0.98,-3.10633916636469,0.152643586392433,0.191814964420386,0.875272385080939,0.14393796764913,0.152557483593593
0.99,-3.12890687739446,0.153107749727009,0.195286825448796,0.893989575756641,0.14393802056889,0.149677916125282
1,-3.15168837135834,0.153677904679693,0.183176486773613,0.910867192616979,0.144114824485277,0.148931999049262
0,-0.915371969116044,0.114871958867269,0.118047098330385,-0.915371969116044,0.114871958867269,0.123367823436195
0.01,-0.934842713084936,0.114816166745223,0.117392014612762,-0.895909665463962,0.114929185599055,0.116804508145458
0.02,-0.954330660021686,0.114763568565245,0.118235511895845,-0.876404984728959,0.114990344201066,0.120392752474346
0.03,-0.973869230236459,0.114717375455387,0.123296072329226,-0.856999493582721,0.1150751569206,0.119317657788134
0.04,-0.993508431012397,0.114690983284612,0.12000955653101,-0.837630000728172,0.115147657722514,0.114895284440717
0.05,-1.01314289020658,0.114662727051546,0.119879439424828,-0.818317636994375,0.115223729137582,0.121878206578675
0.06,-1.03258315904748,0.114627125452902,0.123013661959738,-0.799057403422735,0.115298084649924,0.118401901824851
0.07,-1.05234988092791,0.114606778719452,0.123542847494709,-0.779485666183142,0.115375579119097,0.120558116125718
0.08,-1.07205307341415,0.114566002139372,0.122765960387293,-0.760089491290448,0.11546504992357,0.119573845102166
0.09,-1.09163194094748,0.1145379707853,0.120907474463947,-0.740819221358383,0.115585930604996,0.118794380120598
0.1,-1.11148290347312,0.11451101218829,0.121298977693041,-0.72180291930508,0.115721164107814,0.118454039933323
0.11,-1.13121311326588,0.114539215838822,0.117239764426509,-0.702593216618368,0.115809932375426,0.119352766256474
0.12,-1.15143135534132,0.11452942702624,0.118992163716844,-0.683361070926713,0.115900828067904,0.11916695780458
0.13,-1.17147181774213,0.114497672375966,0.123387029711063,-0.664175193588532,0.115985676319802,0.119714360336718
0.14,-1.19137668193872,0.114452441845955,0.124266498964334,-0.645217264653627,0.116057144904011,0.115950252155847
0.15,-1.21138887373568,0.114434256539523,0.118211208513939,-0.625901091092904,0.11616839414454,0.117683710044484
0.16,-1.23177013352908,0.114393257542276,0.124895605997381,-0.607381606181742,0.116326954915449,0.119474864319165
0.17,-1.25225694528416,0.114447873498518,0.123523104407876,-0.588797244340282,0.116393481692838,0.115941851235376
0.18,-1.27243228906785,0.11444695079317,0.123631834163462,-0.570111776536361,0.116448948081022,0.1206979506712
0.19,-1.29286540820148,0.114424779650487,0.126151862273448,-0.550830105741173,0.116505270968968,0.117569316191392
0.2,-1.31298405732351,0.114382423142722,0.12239260431332,-0.53189372807797,0.116567613422025,0.118489694639301
0.21,-1.33354458646595,0.114352228876092,0.124843552317219,-0.513221033427417,0.116599325557712,0.120109914019198
0.22,-1.35416546402768,0.114350626887993,0.132000913157973,-0.494502657216561,0.116718176066073,0.113760798506803
0.23,-1.37478442350263,0.114367074718548,0.125127092206755,-0.476308501096888,0.116866580047662,0.11796863630003
0.24,-1.39570622698985,0.114433460432425,0.127966270835121,-0.457313807066307,0.116899144340186,0.116632468043555
0.25,-1.41588574499747,0.114430166651635,0.126074128378993,-0.438355974009519,0.116906204786266,0.122014379375297
0.26,-1.43662313044121,0.114413070522112,0.123440055630213,-0.419718783165553,0.116988376194615,0.121038121400849
0.27,-1.45758472450467,0.114472202270505,0.131073166189654,-0.400875054755358,0.117014184751572,0.123199187644296
0.28,-1.47842456847488,0.11445174398057,0.129254387751178,-0.382574774615167,0.117047211138307,0.117820575515677
0.29,-1.4988504781814,0.114474244691039,0.128269296814945,-0.364113307517142,0.117220555066165,0.116300170335113
0.3,-1.51952561798937,0.114461358201068,0.128594412331479,-0.345262418976384,0.117280610774266,0.11689325936461
0.31,-1.54130734756676,0.114585132619842,0.132438985216717,-0.326167992486667,0.117307590708688,0.111850626822777
0.32,-1.56235448132515,0.114613076254797,0.127343299518798,-0.30782203953694,0.117298187066768,0.1191861791876
0.33,-1.58300958321233,0.114646845182767,0.12709952496938,-0.289079305231085,0.117300721837129,0.116366581144608
0.34,-1.6042154387525,0.114663375362358,0.131888249644194,-0.271058855018705,0.117302386860758,0.118760935749346
0.35,-1.62559304548808,0.11470404229746,0.1240710938924,-0.251712966925119,0.117460980789971,0.117727523548144
0.36,-1.64603503301711,0.114668782356564,0.132470474139554,-0.232874068977464,0.117597863894471,0.120221606128415
0.37,-1.66809098397192,0.114862870881936,0.130296815758453,-0.214696084975182,0.117541538671327,0.116308933203705
0.38,-1.68874536264561,0.114987789301574,0.133261020522142,-0.196386951389046,0.117534821004286,0.116232842703362
0.39,-1.7106204930905,0.115030878486507,0.133788709382842,-0.177738870941789,0.117559114970388,0.122371601609773
0.4,-1.73134366952146,0.114981680869981,0.135738394799946,-0.158081036474294,0.117608639402498,0.121680762362312
0.41,-1.75178376803081,0.115013233776223,0.135965257001,-0.140695488560339,0.117629671654864,0.119588762374705
0.42,-1.7742745637955,0.115216558595842,0.129999692153817,-0.122642380173725,0.11783782961166,0.119899126536994
0.43,-1.79565772538007,0.115282878397944,0.131793995771583,-0.103878041781738,0.117826570602317,0.11271954893153
0.44,-1.81787217222939,0.115433515008737,0.132501598043784,-0.0861842004370319,0.117840587059253,0.119664048007406
0.45,-1.83932653968078,0.115428096024765,0.138592867208114,-0.0674784481835785,0.117840891487619,0.122627961017143
0.46,-1.85994956570489,0.115467838177342,0.135815879547633,-0.0493135694986874,0.117826095139385,0.115767525679291
0.47,-1.88101529426618,0.115714223431398,0.138910567625556,-0.0315090303640656,0.117836501230932,0.118795761803263
0.48,-1.90421922258532,0.11579789816538,0.137066459270428,-0.0120068796762683,0.117824320532543,0.118684146465896
0.49,-1.9262628575839,0.115861890666862,0.134720466835718,0.00652958783616197,0.117973615536303,0.114869237039838
0.5,-1.94847671146022,0.116001250719013,0.13832372411963,0.0233274247305548,0.11804148291987,0.117219240016364
0.51,-1.97111671545954,0.116279670052397,0.140880740702774,0.0423894445293195,0.118032427107031,0.119735493959192
0.52,-1.992545576358,0.116415490535479,0.135546276927603,0.0597390650484644,0.117987413030491,0.118508374935263
0.53,-2.01478416588247,0.116602688980833,0.135829184146936,0.0787395908723484,0.117925380794129,0.121983392416131
0.54,-2.03684428410075,0.116754113727646,0.137930148647148,0.0970172794184681,0.117858598742724,0.124940088709689
0.55,-2.06054562648055,0.116896089359633,0.139634226710427,0.115163113058865,0.118110680767079,0.118972904402078
0.56,-2.08385381868345,0.116956513227086,0.143737251425571,0.132530800788785,0.118216963270508,0.113132001884706
0.57,-2.10530191044168,0.117290893607214,0.147489424984838,0.1495681119222,0.118179782668302,0.115630577678828
0.58,-2.12848664235219,0.11743439257396,0.138333344597159,0.167900274591293,0.118066983667941,0.119311974110373
0.59,-2.15113570787164,0.117707909491038,0.148999962169576,0.186420454822896,0.118033901453696,0.122906296039411
0.6,-2.17419493925165,0.117724169784144,0.143584217589529,0.202522810769337,0.11803135152676,0.118508868757476
0.61,-2.19879226763961,0.117900011879976,0.143406989888511,0.221213163958255,0.118142414756538,0.118689456541339
0.62,-2.22039969280478,0.118119873056679,0.14034509151615,0.237524679001815,0.118459683265023,0.117914493977227
0.63,-2.24458838863286,0.118341794058335,0.145381749211045,0.255391903717848,0.118363433710849,0.119767979630487
0.64,-2.26798892172348,0.118561535187649,0.152264162479332,0.273901867475293,0.118452869968276,0.117932652293154
0.65,-2.2907106247676,0.118786821588549,0.15102089738598,0.292216997066872,0.118461259178644,0.123832523614771
0.66,-2.31456469010375,0.119013344034698,0.148576405960982,0.310846683376631,0.118567614999127,0.118267707681718
0.67,-2.33709424715175,0.119427369322138,0.148226604406875,0.328134821472176,0.118735435147269,0.115117050484893
0.68,-2.35994595018283,0.119524544665992,0.145965694399308,0.345561995238358,0.119008474434588,0.120922194626749
0.69,-2.38404607554583,0.119692507050597,0.153398648491831,0.36535929294442,0.119213934696582,0.119088143118945
0.7,-2.40673893859343,0.119963712778839,0.154319742478301,0.385207769774511,0.119338753316595,0.123801167884409
0.71,-2.42913537200916,0.120490830835055,0.1463183925106,0.404817923564639,0.11949767754613,0.116934580797701
0.72,-2.4509447851235,0.120702553184929,0.155302029344614,0.423322758731121,0.119590274412176,0.120379393780356
0.73,-2.47493940575794,0.121024241709645,0.151546924754292,0.441239757098123,0.119701370780749,0.119858868312708
0.74,-2.49677278718142,0.121199896991882,0.156027874759001,0.460651962376203,0.119771567988944,0.121867436217479
0.75,-2.52031669972973,0.121556475909863,0.150811537189175,0.479046217616563,0.119896699333786,0.122743852630894
0.76,-2.54478396605056,0.121979161375017,0.155026852578165,0.497638463972247,0.120012068192529,0.122157235975389
0.77,-2.56471957946158,0.122299219455021,0.157090610161468,0.517076915789165,0.120121892751257,0.119901765243554
0.78,-2.58619804344048,0.122668241807793,0.148765258470225,0.534515702434295,0.120172997677239,0.120816692396811
0.79,-2.60820894481978,0.123077411917794,0.151765140219608,0.554793064781597,0.120184504443122,0.120253070623483
0.8,-2.63330419448576,0.123581735998291,0.160614392928278,0.572736206017333,0.120355779531689,0.122307318327162
0.81,-2.65777590550902,0.123830158142262,0.157319992469257,0.590831496231769,0.120399147578182,0.123559393677473
0.82,-2.67842157299888,0.124308732356047,0.160397516032447,0.611285087774827,0.12072837155282,0.122511845064621
0.83,-2.69947592593629,0.124691764566823,0.160927208247242,0.629156393610623,0.120765158076693,0.120524386179115
0.84,-2.72233030382882,0.125062661847913,0.15778906837188,0.647242625826225,0.120950999929603,0.123730648531693
0.85,-2.74995550896789,0.125659333782762,0.168791122883576,0.666778686918322,0.121022979207894,0.1216352241045
0.86,-2.77253042634648,0.125907960669128,0.165640111997005,0.68384243520357,0.121328653083834,0.117887526823572
0.87,-2.79511629202668,0.126626889857202,0.161315379083629,0.700439190427688,0.12141951307168,0.12498632298219
0.88,-2.81649571888499,0.127071406149674,0.164134770687898,0.719209752470638,0.121691841530979,0.128455034847936
0.89,-2.84220713711556,0.127457201612595,0.16919803014036,0.736474937760696,0.121969807186675,0.124549271694543
0.9,-2.8665199131025,0.127849486919285,0.167569085224508,0.754449389407242,0.1221273248828,0.123234936310526
0.91,-2.89048892176288,0.128442252292129,0.169838741745279,0.772085252815293,0.12215980017007,0.126231243187834
0.92,-2.91281092864397,0.128979341675001,0.168472009102606,0.788895961851249,0.122446502542729,0.126867734496595
0.93,-2.93429720214348,0.129493148575057,0.167228423419239,0.804266850652648,0.122572762592044,0.126092660340411
0.94,-2.96083010862241,0.130116026690671,0.171209812124941,0.822044618840708,0.122867013415771,0.124912690114716
0.95,-2.98358499574859,0.13061337102571,0.17090677206953,0.840079291571686,0.123158721875815,0.128462772060291
0.96,-3.01026452032011,0.131307267643199,0.177296001607863,0.858505742535178,0.123308132756691,0.130146017668885
0.97,-3.03271463917955,0.131878387462029,0.175592705947072,0.875691336801671,0.123499314671925,0.13012281993277
0.98,-3.05294410661484,0.132284328651549,0.18143433201542,0.893983543267097,0.12354741236155,0.126118924400236
0.99,-3.07556012692424,0.132961803050885,0.169605783740665,0.909524844018381,0.123748715994384,0.128039874749587
1,-3.10168200237533,0.133978957484465,0.182614233778624,0.927518425637426,0.124166487726914,0.124366456948488
0,-0.956609954811021,0.110259038881962,0.114713995337355,-0.956609954811021,0.110259038881962,0.111160401317783
0.01,-0.975962111261759,0.110069200341263,0.113403773364163,-0.937306591001939,0.110459280220905,0.11716627555961
0.02,-0.995351298259797,0.109883862025095,0.117664833515538,-0.918039278646751,0.110669255409745,0.116635390218644
0.03,-1.01480694468183,0.10971040446652,0.114303531189534,-0.898856419002864,0.110882509175595,0.112450612328799
0.04,-1.03436492355636,0.109537935813522,0.113037762503334,-0.879721418715986,0.111097543097954,0.115899250911808
0.05,-1.05393391055547,0.10936869014889,0.116933147700784,-0.860739242768419,0.111315888332111,0.11289213017527
0.06,-1.07356862005115,0.109239802483209,0.118541361840907,-0.841611059664244,0.111559271465203,0.117922565874044
0.07,-1.0931638181104,0.109082854256801,0.118240880021351,-0.822600328698194,0.11180077964102,0.11922194546479
0.08,-1.11271344744926,0.108947998845396,0.116896286444058,-0.803721003946661,0.112047680313426,0.114356868533956
0.09,-1.13264754259673,0.108824549221734,0.113496735016772,-0.784840300121982,0.112273709163489,0.114276127465446
0.1,-1.15256861606369,0.108689545069422,0.113034691843013,-0.766058611046889,0.112510638756319,0.114408802386317
0.11,-1.17233464486408,0.108597166442193,0.112685254669173,-0.747144453295105,0.112792618501156,0.11899888936343
0.12,-1.19225450976889,0.108487184650181,0.11966744497076,-0.728080047025411,0.113075714257967,0.118093209142774
0.13,-1.21187540014835,0.108377356857498,0.120920447945781,-0.709273614418581,0.113330685695842,0.114406812866517
0.14,-1.23220828011404,0.10831024725857,0.112523057937277,-0.690704177319511,0.11355875931134,0.115907792378582
0.15,-1.25220203040697,0.108205098336628,0.118158937536389,-0.671838822783677,0.113787538935662,0.117652251410179
0.16,-1.27213352332777,0.108084178779254,0.11946242933555,-0.653026040472224,0.114071375502005,0.112049031963973
0.17,-1.29193060263654,0.108031921999395,0.116489383235275,-0.633414976797372,0.114374831408056,0.117830371990402
0.18,-1.31204040938376,0.107985421712728,0.118761472737459,-0.615034898724411,0.114671461108005,0.116819833664978
0.19,-1.33241881424692,0.107924717648013,0.116066345242089,-0.596558852681601,0.114901521374607,0.118610529023231
0.2,-1.35282225882239,0.107840498747557,0.118144088662608,-0.577599684216058,0.115137709324882,0.118840963320897
0.21,-1.37304730079865,0.107741250368583,0.126756800726014,-0.558923933449616,0.115435663554273,0.111895851107066
0.22,-1.39347551562133,0.10770793847431,0.118445371033673,-0.539199663630592,0.115770103405018,0.11923003112225
0.23,-1.41349983173874,0.107684041828614,0.122076538926445,-0.520517710543183,0.11602553190453,0.116612210194128
0.24,-1.43433655242738,0.107666666081946,0.119701025035954,-0.502152165542993,0.116329251159377,0.121467249251404
0.25,-1.45476003953025,0.107621116452851,0.115703360743135,-0.483010238886056,0.116582638382432,0.119706613209938
0.26,-1.47572542372505,0.107519824624227,0.12369055824172,-0.463992521111183,0.116815793199276,0.123452428951594
0.27,-1.49584149293928,0.107529273186214,0.122918121764507,-0.444997542026483,0.11728570253997,0.120593594639991
0.28,-1.51730521874738,0.107514836038208,0.122887201066278,-0.426429441601133,0.11750148299476,0.116437780739345
0.29,-1.53772615598173,0.107507251653168,0.12274958987783,-0.40746067698116,0.117820890004331,0.117218085567096
0.3,-1.55796105762061,0.107506403371214,0.125012239092324,-0.388465808038449,0.118071663647574,0.114532006696448
0.31,-1.57887494075431,0.107444431737754,0.121298220328195,-0.369646246341033,0.11831810192374,0.119534479739131
0.32,-1.59978265184236,0.107400061779912,0.122622795917908,-0.350509684030831,0.118808223156996,0.120817557026516
0.33,-1.62113771734621,0.107434436222548,0.12430327067978,-0.332098998776939,0.119042196192306,0.119980629499212
0.34,-1.64143102883791,0.107468628169883,0.117287123131505,-0.312530626307438,0.11923779615539,0.121337689632942
0.35,-1.66249867234151,0.107470281821312,0.125254500132983,-0.293976306049594,0.119533890725215,0.120085964319919
0.36,-1.68342155078177,0.107454715215741,0.122924221619738,-0.274299982104291,0.119945868736349,0.11927698446712
0.37,-1.70522080349609,0.10747098594527,0.124994911852834,-0.256787036291478,0.120243266553009,0.1198349248108
0.38,-1.72609701300775,0.107481904325755,0.125297364921528,-0.237333134529887,0.12050057217041,0.125053923533948
0.39,-1.74609059685923,0.107451070483322,0.126818032065186,-0.218863175782282,0.120679078549325,0.123130744558734
0.4,-1.76737648733117,0.107561683365359,0.129736364704343,-0.199739835767137,0.120886663161644,0.122150468257101
0.41,-1.78994306093,0.107600457702095,0.123532113526647,-0.180522501967297,0.121440474692511,0.122645718461841
0.42,-1.81120263739084,0.10761154711594,0.124263965829095,-0.161206667845563,0.121632511754291,0.118298923580333
0.43,-1.8315147099447,0.107655638261966,0.126100403047029,-0.142898884922353,0.121944821415791,0.125177917773373
0.44,-1.85110636905098,0.107649153298777,0.13114884520749,-0.124182968752647,0.122167905696263,0.126840158857361
0.45,-1.87259850860211,0.107676223969754,0.129068184188244,-0.104542900864469,0.122358233594182,0.119705233508904
0.46,-1.89606024261208,0.107834654100196,0.131704867292324,-0.0849015908882975,0.122851717212778,0.122760892230977
0.47,-1.91790134472468,0.107888618574346,0.128976263664984,-0.0671428083097277,0.123121871008746,0.122451427445406
0.48,-1.93804876578562,0.107943797429031,0.126499812947965,-0.0491204979021729,0.123460594995192,0.121256566075499
0.49,-1.95721384309763,0.107937766821243,0.130355413594659,-0.0298944512081131,0.123689869059853,0.12344583368271
0.5,-1.98034651025257,0.108086639271617,0.134470143702842,-0.0114639146251071,0.123897098055736,0.12627794580638
0.51,-2.00444508665018,0.108143442130789,0.126592688327403,0.00836047418454861,0.124395131011086,0.124502574266852
0.52,-2.02471708923086,0.108274995389871,0.127740909264106,0.026979429985825,0.12467204140301,0.129204164203174
0.53,-2.04516024105992,0.108412714755141,0.131463103938515,0.045243895385815,0.124936735237015,0.131776178480769
0.54,-2.06554097862241,0.108532476909207,0.133482491624969,0.064021956033246,0.125242922375626,0.126006209372381
0.55,-2.08830389719584,0.108739201650304,0.138361010681529,0.0829110323877375,0.125505375916323,0.119936819147909
0.56,-2.11042997862225,0.10895955540349,0.139238904831767,0.102447918909379,0.125978636874612,0.124565675976841
0.57,-2.13168158119662,0.109134764887342,0.131620250202677,0.121074690473777,0.126121730076941,0.12654341581444
0.58,-2.15164099522436,0.109314402747425,0.140572048921199,0.139497999369219,0.126385881195499,0.129652156343262
0.59,-2.1725989804926,0.109503045190608,0.136732330736788,0.157793502181847,0.126871021659386,0.128117720449676
0.6,-2.19470926445401,0.10973138190183,0.134685137484716,0.176783319186984,0.127081821971939,0.128125892833006
0.61,-2.21558380117239,0.109964810635115,0.131732511915522,0.196186561935275,0.12759737957764,0.128629496807451
0.62,-2.23701487275237,0.110172350719151,0.138653315166857,0.214888067822531,0.127784434394072,0.128240854347726
0.63,-2.25831284823131,0.11038936559773,0.144950823077009,0.233852840010503,0.12787255282051,0.126877363359452
0.64,-2.27969811977137,0.110708400557758,0.143191981825032,0.252516382803716,0.128499649555981,0.132756267246831
0.65,-2.30192217092869,0.110975688522868,0.141543166907705,0.270317413008418,0.128781475526917,0.130314477346378
0.66,-2.32202595254017,0.111239071405223,0.139050936591669,0.288596983371331,0.129362549326556,0.122826315516589
0.67,-2.34365657924067,0.11145786770995,0.137596761463019,0.307480264450715,0.129556569132998,0.135079928168997
0.68,-2.36638294882243,0.11170920512611,0.146541602771843,0.325679387202607,0.129668579270304,0.132128191500157
0.69,-2.38958523088652,0.112075809528209,0.150182963691157,0.343452968781544,0.129928048688737,0.134074533027229
0.7,-2.41014198267198,0.112322656569568,0.138922154055741,0.362431033209456,0.131076454604742,0.128868164450505
0.71,-2.43248207512882,0.112618632934798,0.146351800332323,0.380872553979779,0.131285742148486,0.135767099432389
0.72,-2.45520063552068,0.112859914802332,0.144182867443458,0.398912549331258,0.131457087342802,0.132809088519566
0.73,-2.47832547215223,0.113123121620044,0.147174779743518,0.418638576826628,0.131608415599649,0.133758614927896
0.74,-2.50062312314124,0.113514714313506,0.143573023627927,0.437963749476759,0.131656162120992,0.135042351495601
0.75,-2.52160470316574,0.113803922424521,0.148690593113405,0.459759353584787,0.132661387581555,0.132466428373974
0.76,-2.54256802397042,0.113952035137354,0.147494687661464,0.477698989832491,0.13307997189749,0.134137785421352
0.77,-2.56719084555764,0.114492306066811,0.140440965349403,0.496269181659888,0.133129178984929,0.13497615755442
0.78,-2.59236740655625,0.114882130461381,0.144857349237929,0.514023614658585,0.133222234911201,0.132101285741024
0.79,-2.61306965975899,0.115137263890899,0.153419654796129,0.532550588920801,0.133157542798403,0.134382542611678
0.8,-2.63410375215042,0.115378308381665,0.149556798767051,0.554705030361862,0.133920352101653,0.137825904480393
0.81,-2.65565396528129,0.115840946303094,0.151760988949615,0.571977187656043,0.13429926842345,0.136481261187352
0.82,-2.67887382131948,0.116380923255085,0.151417177144776,0.590411482987896,0.134319117567901,0.135804407981155
0.83,-2.70500940586315,0.116828371293945,0.151200798264942,0.607188901336757,0.134182727729484,0.137927622433695
0.84,-2.7233820926688,0.117105889157879,0.1595738553462,0.626149182722376,0.134065895631435,0.133441525753023
0.85,-2.74434263176691,0.117437590798213,0.157304488289547,0.647242772238277,0.134616862396477,0.129368960630973
0.86,-2.76507902265532,0.117927890067916,0.153880150785531,0.666900455842078,0.134952312338901,0.139073252544637
0.87,-2.78704074783403,0.118426639585886,0.157664352088791,0.683054574234304,0.135216342269312,0.139530334306207
0.88,-2.81162733511415,0.119184181571077,0.160620336171695,0.700991152513171,0.135061181815196,0.136154313752768
0.89,-2.83298865393594,0.11940162768847,0.159103805981404,0.719401545203507,0.134956954042322,0.136195167074057
0.9,-2.85373006208893,0.119818715294416,0.160209792854349,0.740160967813059,0.135546967010247,0.138566034039129
0.91,-2.87336200033771,0.12010100326257,0.159349635638768,0.759973762716218,0.135554350130507,0.135702184421147
0.92,-2.89595040600994,0.120630826886749,0.156498868526628,0.7770737796604,0.135992127567222,0.137085098550669
0.93,-2.92066756539157,0.12155184925076,0.164207856759645,0.79443850540146,0.135938775829284,0.137481271597756
0.94,-2.94128861497046,0.122045743533911,0.162883172261893,0.812066355206243,0.135765727400227,0.143092398363868
0.95,-2.96164166551796,0.122237576040093,0.168590654867553,0.831959288776716,0.136464511010615,0.142651863458419
0.96,-2.9836184809692,0.122678767944342,0.165637597346295,0.850539740797571,0.136379438483947,0.144542773320235
0.97,-3.00577373922689,0.123234488507036,0.174013721129923,0.869054773988226,0.136654143942893,0.139053759142922
0.98,-3.03076849699575,0.124156860623591,0.161910500557089,0.886412539677807,0.13677916022908,0.138804772094188
0.99,-3.05174703351405,0.124638835782508,0.169161919981598,0.902824389657091,0.136667105531104,0.137203508552788
1,-3.07332385736625,0.125040918131881,0.162647339290313,0.923180096947081,0.137480162685807,0.136338011557993
0,-0.911645433164343,0.113454084787223,0.115878373390066,-0.911645433164343,0.113454084787223,0.119649741798845
0.01,-0.930967438748292,0.113512735884317,0.121006279723873,-0.892370885639584,0.113398194786706,0.119384006515952
0.02,-0.950338500339638,0.113568477029589,0.119309110664853,-0.873168623292987,0.113347793518354,0.116663287975629
0.03,-0.96973995400058,0.113619801728321,0.116750882801956,-0.853957175238928,0.113293647636888,0.119535821520919
0.04,-0.989334578841404,0.113671304539525,0.121659266454647,-0.834827143105951,0.113242532487537,0.116812448567967
0.05,-1.00864103235414,0.113731748098067,0.122127193810603,-0.815666879629494,0.11318839067026,0.118940996455532
0.06,-1.0283633999226,0.113787700170867,0.123231803254059,-0.796686670101146,0.113153240360498,0.118457176189024
0.07,-1.04800249447792,0.113823333715425,0.121555217899738,-0.777460308419098,0.113148811283334,0.116899023892031
0.08,-1.06774803137614,0.113862118277858,0.11864302940335,-0.758288905274868,0.113108591435289,0.116041080406924
0.09,-1.08750269871052,0.113880886926984,0.117640631017233,-0.739190377134603,0.113075401801385,0.115263351286736
0.1,-1.10717756310275,0.113952628240332,0.118160648787065,-0.720194935799654,0.113024216813875,0.118605434443522
0.11,-1.12684065781114,0.11401081553239,0.123886122587695,-0.701276375166094,0.112997726823943,0.117873541147281
0.12,-1.14701590553985,0.114033888319788,0.125554254437475,-0.682414544943193,0.113022737165825,0.113773708632863
0.13,-1.16731471205291,0.114060271191066,0.117510886304875,-0.663106105546478,0.113017535396395,0.115777863434006
0.14,-1.18719373336532,0.114088684984073,0.124139922417125,-0.644100869635411,0.112974408971787,0.116737760301327
0.15,-1.20729371796538,0.114134890470547,0.124163970830067,-0.625382699316749,0.112931514179136,0.11245719874078
0.16,-1.22715023880742,0.114193521900493,0.122837568658653,-0.606371790261541,0.112912115961773,0.116276909123594
0.17,-1.24798062439081,0.114213594039792,0.124641861407735,-0.587672550856591,0.112902754065573,0.11443652639437
0.18,-1.2685251882372,0.114248189773838,0.122239321326482,-0.568546686236934,0.11298928491462,0.117792485549661
0.19,-1.28896899599759,0.114280683803323,0.12276292409665,-0.549359670586821,0.112952526749068,0.117423649658205
0.2,-1.30961438533581,0.114272745939107,0.133600441685509,-0.530498439048974,0.112925263089177,0.111151077157497
0.21,-1.32935280518423,0.1143536683268,0.122972630943006,-0.512066251001503,0.11290059400362,0.116139499686112
0.22,-1.35089019870752,0.114353154483535,0.126651393370554,-0.492854945051036,0.112923529362815,0.112998718541515
0.23,-1.37143046912807,0.114392477711957,0.12637151792733,-0.473763447261522,0.112997544996601,0.116915467526831
0.24,-1.39248825546823,0.114439528674677,0.122470804571421,-0.454724304322522,0.113024067252161,0.11667753139653
0.25,-1.41335330752948,0.114405786879756,0.132070735611801,-0.436218195164569,0.113035281518289,0.119566028324095
0.26,-1.43453561148035,0.114415251045125,0.128797900572,-0.417299308426387,0.11305194700483,0.115938989667202
0.27,-1.4545706592371,0.114455169412619,0.129332052053288,-0.39823003149923,0.113048038733046,0.113175271423063
0.28,-1.47640460959866,0.114538707845629,0.130048442112091,-0.379459987101478,0.11306944357528,0.113704566923698
0.29,-1.49743810428881,0.114563058686353,0.132589006671254,-0.360279267561625,0.113175463107418,0.10894990979531
0.3,-1.51944374280797,0.114523920251255,0.12831212249364,-0.341696418627628,0.113262352073281,0.11433322806307
0.31,-1.54022205597442,0.114529450424178,0.126421612978145,-0.32285620175722,0.113281974016918,0.11459988752756
0.32,-1.56058741079592,0.114617356640402,0.132882124571325,-0.304315742424058,0.113304873151022,0.114129450521412
0.33,-1.58193269416581,0.114669219424357,0.124355838419248,-0.285275237787151,0.113327414100771,0.114473466841138
0.34,-1.60432675590366,0.114657164573053,0.131284367082267,-0.266956988576152,0.113338979686053,0.113640178593833
0.35,-1.62641783917405,0.114573677660325,0.12892043564727,-0.24716114397259,0.113546931767734,0.11219218129245
0.36,-1.64826053089149,0.114563306606688,0.129812774217212,-0.228760973388479,0.11360197300965,0.111628790931211
0.37,-1.66857454047474,0.114729809097307,0.133154005750746,-0.209873844361402,0.113627565724129,0.119339770373837
0.38,-1.68972439631764,0.114707260604871,0.134017499851991,-0.191028874917024,0.113677831635621,0.116233571329385
0.39,-1.71223161985461,0.114713852944408,0.134167517504116,-0.172738291423497,0.113723610642969,0.116612293935874
0.4,-1.73519621342985,0.114654179469211,0.127290619502071,-0.153613925778993,0.113838181333079,0.113195117949932
0.41,-1.75636771124228,0.114688416058316,0.130981167235042,-0.13476971864791,0.114033550734412,0.112036990277528
0.42,-1.77727946556595,0.114759832197955,0.131572402375449,-0.116280098424949,0.114088958110863,0.115329995998546
0.43,-1.79827635740381,0.114812199159246,0.137441002912092,-0.0975537596620165,0.114180617373512,0.117770513081675
0.44,-1.82093972634574,0.114811685657691,0.135619093753796,-0.0790229165567902,0.114263872578962,0.11129407997162
0.45,-1.8438329724909,0.114788451218127,0.138709985696982,-0.0605872499503411,0.114275831821761,0.114652619838794
0.46,-1.86656623769952,0.114813470048944,0.135078810694371,-0.041018792986233,0.114588193073374,0.114050342628442
0.47,-1.88722531547441,0.114890245091783,0.131824458116609,-0.0230996164258593,0.114690665434191,0.11185822766477
0.48,-1.90844787460341,0.114921925456057,0.137034219918222,-0.00548696106600592,0.114840754936264,0.114221952170011
0.49,-1.93115541669445,0.114906502282063,0.141459098646215,0.0144202194036093,0.114975686359455,0.118204934476903
0.5,-1.95385510633961,0.115060624029886,0.133001403558961,0.033461130519953,0.114980366447556,0.115950679941609
0.51,-1.97696057998783,0.11512679883017,0.135030279214004,0.0523077114041897,0.115127076549252,0.119879109004889
0.52,-1.99928701366219,0.115148881740318,0.137337906667927,0.0716259092177592,0.115384933181604,0.121263152930398
0.53,-2.02043727357512,0.115249809439494,0.137339655609974,0.089343500185093,0.115604276402142,0.115834803331107
0.54,-2.04231971148926,0.115323201491038,0.142540617467708,0.108522912326727,0.115750141320407,0.112072189341387
